cod_produto,cod_categoria,ean,nome_produto,setor_gerenciado,setor_produto,sub_categoria,segmento,sub_segmento,fabricante,fabricante_varejista,marca,marca_verejista,marca_res,marca_detalhada,atributo,embalagem,unid_medida,tamanho_produto,tamanho_medida,tamanho_range,se_oferta,qtd_itens,dcr_oferta,desc_a,desc_b,desc_c,desc_d,desc_e,desc_f,desc_g,desc_h
7896040706186,,7896040706186,LAVA ROUPA COQUEL 1KG NATUREZA LIMPA,,,,,,,,COQUEL,,,,,,,,,,,,,,,,,,,,
7896098905081,,7896098905081,LAVA ROUPA YPE 800G POWER ACT,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098905098,,7896098905098,"LAVA ROUPA YPE 1,6KG POWER ACT",,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909737,,7896098909737,LAVA ROUPA TIXAN 400G CONC MACIEZ,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909775,,7896098909775,"LAVA ROUPA TIXAN 1,6KG CONC MACIEZ",,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909959,,7896098909959,"LAVA ROUPA TIXAN L1,6KG P1,520KG PRIMAV",,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909720,,7896098909720,LAVA ROUPA TIXAN 400G CONC PRIMAVERA,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909751,,7896098909751,LAVA ROUPA TIXAN 800G CONC MACIEZ,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909744,,7896098909744,LAVA ROUPA TIXAN 800G CONC PRIMAVERA,,,,,,,,TIXAN,,,,,,,,,,,,,,,,,,,,
7896098909904,,7896098909904,"LAVA ROUPA TIXAN L1,6KG P1,520KG MACIEZ",,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909836,,7896098909836,LAVA ROUPA TIXAN 1.6KG SC CONC PRIMAV,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7891150087187,,7891150087187,"LAVA ROUPA OMO 2,2KG PROT ANTIODOR TAM F",,,,,,,,OMO,,,,,,,,,,,,,,,,,,,,
7891150087118,,7891150087118,"LAVA ROUPA OMO 2,2KG CUIDADO INT TAM F",,,,,,,,OMO,,,,,,,,,,,,,,,,,,,,
7891150087231,,7891150087231,"LAVA ROUPA OMO 2,2KG PURO CUIDADO TAM F",,,,,,,,OMO,,,,,,,,,,,,,,,,,,,,
7896098906750,,7896098906750,LAVA ROUPA TIXAN 2.2KG PRIMAV EMB ECON,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098902790,,7896098902790,LAVA ROUPA TIXAN 800G CONC ANTIBAC,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098903971,,7896098903971,LAVA ROUPA TIXAN 1.6KG CONC ANTIBAC,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7891150080201,,7891150080201,SABAO PO OMO 1.6KG LAVANDA,,,,,,,,OMO,,,,,,,,,,,,,,,,,,,,
7896098905661,,7896098905661,LAVA ROUPA TIXAN 1KG SC ANTIBAC EMB ECON,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909850,,7896098909850,"LAVA ROUPA TIXAN 2,4KG SC CONC PRIMAV",,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909867,,7896098909867,"LAVA ROUPA TIXAN 2,4KG SC CONC MACIEZ",,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909829,,7896098909829,"LAVA ROUPA TIXAN 1,3KG SC PRIMAVERA",,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909805,,7896098909805,LAVA ROUPA TIXAN 800G SC PRIMAVERA,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909874,,7896098909874,LAVA ROUPA TIXAN 4KG SC CONC PRIMAVEIRA,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098902721,,7896098902721,LAVA ROUPA TIXAN 4KG SC HIPOALERG S/PERF,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098909928,,7896098909928,LAVA ROUPA TIXAN L4KG P3.6KG SC PRIMAV,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7891150086777,,7891150086777,LAVA ROUPA SURF 800G ROSAS FLOR DE LIS,,,,,,,,SURF,,,,,,,,,,,,,,,,,,,,
7891150086821,,7891150086821,"LAVA ROUPA SURF 1,6KG CUIDADO COCO",,,,,,,,SURF,,,,,,,,,,,,,,,,,,,,
7891150086807,,7891150086807,LAVA ROUPA SURF 800G LIMAO BICARBONATO,,,,,,,,SURF,,,,,,,,,,,,,,,,,,,,
7891150086791,,7891150086791,LAVA ROUPA SURF 800G CUIDADO COCO,,,,,,,,SURF,,,,,,,,,,,,,,,,,,,,
7891150086814,,7891150086814,"LAVA ROUPA SURF 1,6KG ROSAS FLOR DE LIS",,,,,,,,SURF,,,,,,,,,,,,,,,,,,,,
7891150086784,,7891150086784,LAVA ROUPA SURF 800G LAVANDA,,,,,,,,SURF,,,,,,,,,,,,,,,,,,,,
7891150086531,,7891150086531,"LAVA ROUPA BRILHANTE 2,2KG LIMP TOTAL",,,,,,,,BRILHANTE,,,,,,,,,,,,,,,,,,,,
7891150086517,,7891150086517,"LAVA ROUPA BRILHANTE 1,6KG DELICAD TOTAL",,,,,,,,BRILHANTE,,,,,,,,,,,,,,,,,,,,
7891150069053,,7891150069053,LAVA ROUPA OMO 4KG LAVAGEM PERFEITA,,,,,,,,OMO,,,,,,,,,,,,,,,,,,,,
7891150086463,,7891150086463,"LAVA ROUPA BRILHANTE 1,6KG CUIDADO TOTAL",,,,,,,,BRILHANTE,,,,,,,,,,,,,,,,,,,,
7891150086449,,7891150086449,LAVA ROUPA BRILHANTE 1.6KG BLINDAGEM COR,,,,,,,,BRILHANTE,,,,,,,,,,,,,,,,,,,,
7898948339855,,7898948339855,TIRA MANCHAS ARES PO 450G PREMIUM,,,,,,,,ARES,,,,,,,,,,,,,,,,,,,,
7898948339916,,7898948339916,LAVA ROUPAS ARES 5KG LAVANDA,,,,,,,,ARES,,,,,,,,,,,,,,,,,,,,
7896098903988,,7896098903988,LAVA ROUPA TIXAN 800G SC CONC ANTIBAC,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098903995,,7896098903995,LAVA ROUPA TIXAN 1.6KG SC CONC ANTIBAC,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7891150086425,,7891150086425,LAVA ROUPA BILHANTE 1.6KG SC GTS 150G,,,,,,,,BRILHANTE,,,,,,,,,,,,,,,,,,,,
7891150086555,,7891150086555,LAVA ROUPA BRILHANTE 1.6KG LIMPEZA TOTAL,,,,,,,,BRILHANTE,,,,,,,,,,,,,,,,,,,,
7896098905999,,7896098905999,SABAO BARRA YPE 180G COCO/AVEIA,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098905982,,7896098905982,SABAO BARRA YPE 900G COCO/AVEIA,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896056407091,,7896056407091,SABAO BARRA UFE 450G COCO ARTESANAL,,,,,,,,UFE,,,,,,,,,,,,,,,,,,,,
7896056407084,,7896056407084,SABAO BARRA UFE 900G COCO ARTESANAL,,,,,,,,UFE,,,,,,,,,,,,,,,,,,,,
7896098905913,,7896098905913,SABAO BARRA YPE 180G ORIGINAL,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098905906,,7896098905906,SABAO BARRA YPE 900G ORIGINAL,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098906002,,7896098906002,SABAO BARRA YPE 180G FRESH,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098906019,,7896098906019,SABAO BARRA YPE 180G ALOE VERA,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098905937,,7896098905937,SABAO BARRA YPE 900G MULTIATIVO,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098905968,,7896098905968,SABAO BARRA YPE 900G ALOE VERA,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7898475630807,,7898475630807,PANO MICROFRIBRA UNI C/4 SORTIDOS,,,,,,,,UNILAR,,,,,,,,,,,,,,,,,,,,
7896001019119,,7896001019119,MOP BETTANIN NOVICA RF,,,,,,,,NOVICA,,,,,,,,,,,,,,,,,,,,
7896450944307,,7896450944307,SACO LIXO TUPI BAN R-2,,,,,,,,TUPI,,,,,,,,,,,,,,,,,,,,
7896001019720,,7896001019720,VARREDOR PISO NOVICA,,,,,,,,NOVICA,,,,,,,,,,,,,,,,,,,,
7898462400239,,7898462400239,DESINF BARBAREX 5L BACTERIC FLORAL,,,,,,,,BARBAREX,,,,,,,,,,,,,,,,,,,,
7899449499000,,7899449499000,DESINF BARBAREX 5L BACTERIC FLORES CAMPO,,,,,,,,BARBAREX,,,,,,,,,,,,,,,,,,,,
7899449499024,,7899449499024,DESINF BARBAREX 5L BACTERIC SENSACOES,,,,,,,,BARBAREX,,,,,,,,,,,,,,,,,,,,
7894650938904,,7894650938904,REPELENTE ELET RAID C/12 RF SUPER OFERTA,,,,,,,,RAID,,,,,,,,,,,,,,,,,,,,
7899226800654,,7899226800654,PANO MICROFIBRA UNI C/4 ESTAMPA DIVERSA,,,,,,,,SEM MARCA FIXA,,,,,,,,,,,,,,,,,,,,
7896098902080,,7896098902080,LAVA LOUCA GEL YPE 406G GREEN,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7898462409096,,7898462409096,SABAO PASTA BARBAREX 500G,,,,,,,,BARBAREX,,,,,,,,,,,,,,,,,,,,
7898130212324,,7898130212324,CORDA VARAL MELARE 10M ACO,,,,,,,,MELARE,,,,,,,,,,,,,,,,,,,,
7500435201285,,7500435201285,AMAC DOWNY 1L CONC BRISA PERF+ INTENSO,,,,,,,,DOWNY,,,,,,,,,,,,,,,,,,,,
7500435201292,,7500435201292,AMAC DOWNY 500ML CONC BRISA PERF+INTENSO,,,,,,,,DOWNY,,,,,,,,,,,,,,,,,,,,
7896098902318,,7896098902318,AMAC YPE 1L SC CONC PINK,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7500435160049,,7500435160049,"AMAC DOWNY 1,350ML CONC, ADORAVEL",,,,,,,,DOWNY,,,,,,,,,,,,,,,,,,,,
7896098901595,,7896098901595,"AMAC YPE 1,5L CONC LIBERDADE",,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7899449497679,,7899449497679,"AMAC BARBAREX 1,8L BLUE",,,,,,,,BARBAREX,,,,,,,,,,,,,,,,,,,,
7891988000112,,7891988000112,"CORANTE GUARANY 40G TINGECOR, MARROM",,,,,,,,GUARANY,,,,,,,,,,,,,,,,,,,,
7891988002789,,7891988002789,"CORANTE GUARANY 40G TINGECOR, MARAVILHA",,,,,,,,GUARANY,,,,,,,,,,,,,,,,,,,,
7891988000266,,7891988000266,"CORANTE GUARANY 40G TINGECOR, CINZA",,,,,,,,GUARANY,,,,,,,,,,,,,,,,,,,,
7896098902837,,7896098902837,LAVA ROUPA LIQ TIXAN 1L GREEN,,,,,,,,TIXAN,,,,,,,,,,,,,,,,,,,,
7896098909966,,7896098909966,LAVA ROUPA TIXAN 1.6KG CONC GREEN,,,,,,,,TIXAN,,,,,,,,,,,,,,,,,,,,
7891150092204,,7891150092204,LAVA ROUPA PO OMO 720G EXPERT BCO ABSO,,,,,,,,OMO,,,,,,,,,,,,,,,,,,,,
7891150086401,,7891150086401,LAVA ROUPA BILHANTE 1.6KG GTS 150G,,,,,,,,BRILHANTE,,,,,,,,,,,,,,,,,,,,
7891150086579,,7891150086579,LAVA ROUPA BRILHANTE 4KG LIMPEZA TOTAL,,,,,,,,BRILHANTE,,,,,,,,,,,,,,,,,,,,
7896098905920,,7896098905920,SABAO BARRA YPE 180G NATURAL,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098905951,,7896098905951,SABAO BARRA YPE 900G FRESH,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7899226800623,,7899226800623,PANO PRATO UNI C/2 ESTAMPA DIVERSA,,,,,,,,UNILAR,,,,,,,,,,,,,,,,,,,,
7891150085701,,7891150085701,LAVA LOUCA SETIMA GERACAO 420G CITRUS,,,,,,,,SETIMA GERACAO,,,,,,,,,,,,,,,,,,,,
7891150085718,,7891150085718,LAVA LOUCA SETIMA GERACAO 420G LAVANDA,,,,,,,,SETIMA GERACAO,,,,,,,,,,,,,,,,,,,,
7500435186858,,7500435186858,AMAC DOWNY 3L MISTICO,,,,,,,,DOWNY,,,,,,,,,,,,,,,,,,,,
7500435156547,,7500435156547,"AMAC DOWNY 3L CONC, BRISA VERAO",,,,,,,,DOWNY,,,,,,,,,,,,,,,,,,,,
7896098902844,,7896098902844,LAVA ROUPA YPE 3L POWER ACT,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098902806,,7896098902806,LAVA ROUPA TIXAN 800G CONC GREEN,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098905944,,7896098905944,SABAO BARRA YPE 180G MULTIATIVO,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896001001367,,7896001001367,MOP LUSTRADOR BETTANIN RF ZIG ZAG LA ESP,,,,,,,,ZIGZAG,,,,,,,,,,,,,,,,,,,,
7898333370944,,7898333370944,PANO PRATO FERREIRA FLEXAM,,,,,,,,FERREIRA,,,,,,,,,,,,,,,,,,,,
7891988000587,,7891988000587,"CORANTE GUARANY 40G TINGECOR, VINHO",,,,,,,,GUARANY,,,,,,,,,,,,,,,,,,,,
7509546668864,,7509546668864,LAVA ROUPA LIQ OLA 1L ANTIBAC,,,,,,,,COLGATE,,,,,,,,,,,,,,,,,,,,
7896903912037,,7896903912037,PRENDEDOR ROUPA MELARE C/12 PREND MAIS,,,,,,,,MELARE,,,,,,,,,,,,,,,,,,,,
7500435170628,,7500435170628,"AMAC DOWNY L1,35L P1,12L MISTICO",,,,,,,,DOWNY,,,,,,,,,,,,,,,,,,,,
7500435156943,,7500435156943,"AMAC DOWNY 1,350ML CONC, ROMA/BAUNILHA",,,,,,,,DOWNY,,,,,,,,,,,,,,,,,,,,
7896098904442,,7896098904442,AMAC YPE 2L TERNURA,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7891988000020,,7891988000020,"CORANTE GUARANY 40G TINGECOR, VERMELHO",,,,,,,,GUARANY,,,,,,,,,,,,,,,,,,,,
7896098905005,,7896098905005,SABAO PO TIXAN 2KG ANTIBAC,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896098902776,,7896098902776,SABAO PO TIXAN 1KG ANTIBAC,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896903911221,,7896903911221,RODO FORTE 40CM,,,,,,,,FORTE,,,,,,,,,,,,,,,,,,,,
7898912293169,,7898912293169,VARAL PRENDMANIA C/18 RETAN P PLAY,,,,,,,,PRENDMANIA,,,,,,,,,,,,,,,,,,,,
7898906436008,,7898906436008,SUPORTE VARAL PREND MANIA C/12 ESPIRAL,,,,,,,,PRENDMANIA,,,,,,,,,,,,,,,,,,,,
7899686702079,,7899686702079,SABAO PO UNI 800G,,,,,,,,UNI,,,,,,,,,,,,,,,,,,,,
7896001049413,,7896001049413,PANO ESPONJA ESFREBOM BIO DEGRADAVEL,,,,,,,,ESFREBOM,,,,,,,,,,,,,,,,,,,,
7896001013421,,7896001013421,MOP LUSTRADOR BETTANIN ZIG ZAG ALGODAO,,,,,,,,ZIGZAG,,,,,,,,,,,,,,,,,,,,
7896001019324,,7896001019324,MOP BETTANIN NOVICA TORCAO,,,,,,,,NOVICA,,,,,,,,,,,,,,,,,,,,
7896903911306,,7896903911306,VASSOURA MELARE 30CM LEVPLUS,,,,,,,,MELARE,,,,,,,,,,,,,,,,,,,,
7899449498478,,7899449498478,AMAC BARBAREX 2L PREMIUM LA FEMME,,,,,,,,BARBAREX,,,,,,,,,,,,,,,,,,,,
7896020660071,,7896020660071,"VARAL TETO MOR 1,2M",,,,,,,,MOR,,,,,,,,,,,,,,,,,,,,
7896098904961,,7896098904961,LAVA ROUPA TIXAN 2KG SC ANTIBAC EMB ECON,,,,,,,,YPE,,,,,,,,,,,,,,,,,,,,
7896903911146,,7896903911146,RODO MELARE 30CM DUPLO,,,,,,,,MELARE,,,,,,,,,,,,,,,,,,,,
7896001013629,,7896001013629,MOP LUSTRADOR BETTANIN ZIG ZAG LA ESPEC,,,,,,,,ZIGZAG,,,,,,,,,,,,,,,,,,,,
21200517594,,21200517594,RODO SCOTCH BRITE,,,,,,,,SCOTCH-BRITE,,,,,,,,,,,,,,,,,,,,
7891022860092,,7891022860092,SACO LIXO BOMBRIL C/20 50L ANTIODOR,,,,,,,,BOMBRIL,,,,,,,,,,,,,,,,,,,,
7898462407269,,7898462407269,"DETERG BARBAREX 500ML, NEUTR",,,,,,,,BARBAREX,,,,,,,,,,,,,,,,,,,,
7898462400321,,7898462400321,DESINF BARBAREX 2L TROPICAL,,,,,,,,BARBAREX,,,,,,,,,,,,,,,,,,,,
7891040132775,,7891040132775,FILTRO COIFAS SCOTCH BRITE,,,,,,,,SCOTCH-BRITE,,,,,,,,,,,,,,,,,,,,
